Student ID,Student Name,Subject,Subject Code,Attempt,Marks,Grade
290,NARAYANAMURTHY P.S,Database,CS105,1,50,D
291,SANTHANA GOPALAN G,Mathematics,MATH101,1,57,C
291,SANTHANA GOPALAN G,Python,PY102,1,79,A
291,SANTHANA GOPALAN G,Machine Learning,ML103,1,58,C
291,SANTHANA GOPALAN G,English,GP104,1,96,S
291,SANTHANA GOPALAN G,Database,CS105,1,92,S
292,ABBHISHEK BEHERA,Mathematics,MATH101,1,70,B
292,ABBHISHEK BEHERA,Python,PY102,1,77,A
292,ABBHISHEK BEHERA,Machine Learning,ML103,1,78,A
292,ABBHISHEK BEHERA,English,GP104,1,57,C
292,ABBHISHEK BEHERA,Database,CS105,1,30,F
292,ABBHISHEK BEHERA,Database,CS105,2,39,E
293,ABDUL KALAM J,Mathematics,MATH101,1,80,A
293,ABDUL KALAM J,Python,PY102,1,50,D
293,ABDUL KALAM J,Machine Learning,ML103,1,31,F
293,ABDUL KALAM J,Machine Learning,ML103,2,42,E
293,ABDUL KALAM J,English,GP104,1,47,D
293,ABDUL KALAM J,Database,CS105,1,59,C
294,ABIESWAR T,Mathematics,MATH101,1,35,E
294,ABIESWAR T,Python,PY102,1,59,C
294,ABIESWAR T,Machine Learning,ML103,1,33,F
294,ABIESWAR T,Machine Learning,ML103,2,41,E
294,ABIESWAR T,English,GP104,1,33,F
294,ABIESWAR T,English,GP104,2,48,D
294,ABIESWAR T,Database,CS105,1,63,C
295,AISVAMALAR A,Mathematics,MATH101,1,68,B
295,AISVAMALAR A,Python,PY102,1,88,S
295,AISVAMALAR A,Machine Learning,ML103,1,81,A
295,AISVAMALAR A,English,GP104,1,33,F
295,AISVAMALAR A,English,GP104,2,41,E
295,AISVAMALAR A,Database,CS105,1,34,F
295,AISVAMALAR A,Database,CS105,2,39,E
296,AKHILESH B,Mathematics,MATH101,1,31,F
296,AKHILESH B,Mathematics,MATH101,2,43,E
296,AKHILESH B,Python,PY102,1,58,C
296,AKHILESH B,Machine Learning,ML103,1,81,A
296,AKHILESH B,English,GP104,1,67,B
296,AKHILESH B,Database,CS105,1,61,C
297,AL RAAFHATH R K,Mathematics,MATH101,1,93,S
297,AL RAAFHATH R K,Python,PY102,1,91,S
297,AL RAAFHATH R K,Machine Learning,ML103,1,83,A
297,AL RAAFHATH R K,English,GP104,1,80,A
297,AL RAAFHATH R K,Database,CS105,1,91,S
298,ARUN SRINIVAS A,Mathematics,MATH101,1,79,A
298,ARUN SRINIVAS A,Python,PY102,1,96,S
298,ARUN SRINIVAS A,Machine Learning,ML103,1,63,C
298,ARUN SRINIVAS A,English,GP104,1,41,E
298,ARUN SRINIVAS A,Database,CS105,1,96,S
299,ASWITHA@SWETHA,Mathematics,MATH101,1,57,C
299,ASWITHA@SWETHA,Python,PY102,1,75,A
299,ASWITHA@SWETHA,Machine Learning,ML103,1,44,E
299,ASWITHA@SWETHA,English,GP104,1,37,E
299,ASWITHA@SWETHA,Database,CS105,1,35,E
300,BHARANIDHARAN T,Mathematics,MATH101,1,50,D
300,BHARANIDHARAN T,Python,PY102,1,71,B
300,BHARANIDHARAN T,Machine Learning,ML103,1,46,D
300,BHARANIDHARAN T,English,GP104,1,55,C
300,BHARANIDHARAN T,Database,CS105,1,75,A
301,DEVISRI I,Mathematics,MATH101,1,64,C
301,DEVISRI I,Python,PY102,1,63,C
301,DEVISRI I,Machine Learning,ML103,1,57,C
301,DEVISRI I,English,GP104,1,57,C
301,DEVISRI I,Database,CS105,1,64,C
302,DHAKSHACHARAN,Mathematics,MATH101,1,90,S
302,DHAKSHACHARAN,Python,PY102,1,37,E
302,DHAKSHACHARAN,Machine Learning,ML103,1,62,C
302,DHAKSHACHARAN,English,GP104,1,56,C
302,DHAKSHACHARAN,Database,CS105,1,31,F
302,DHAKSHACHARAN,Database,CS105,2,45,D
303,DIVYANAND M,Mathematics,MATH101,1,94,S
303,DIVYANAND M,Python,PY102,1,47,D
303,DIVYANAND M,Machine Learning,ML103,1,86,S
303,DIVYANAND M,English,GP104,1,83,A
303,DIVYANAND M,Database,CS105,1,47,D
304,GANESH DEEPAK N,Mathematics,MATH101,1,74,B
304,GANESH DEEPAK N,Python,PY102,1,64,C
304,GANESH DEEPAK N,Machine Learning,ML103,1,90,S
304,GANESH DEEPAK N,English,GP104,1,56,C
304,GANESH DEEPAK N,Database,CS105,1,78,A
305,GOMADHIEESHWARI V,Mathematics,MATH101,1,49,D
305,GOMADHIEESHWARI V,Python,PY102,1,89,S
305,GOMADHIEESHWARI V,Machine Learning,ML103,1,97,S
305,GOMADHIEESHWARI V,English,GP104,1,53,D
305,GOMADHIEESHWARI V,Database,CS105,1,60,C
306,GURALARASAN G,Mathematics,MATH101,1,44,E
306,GURALARASAN G,Python,PY102,1,58,C
306,GURALARASAN G,Machine Learning,ML103,1,56,C
306,GURALARASAN G,English,GP104,1,32,F
306,GURALARASAN G,English,GP104,2,41,E
306,GURALARASAN G,Database,CS105,1,78,A
307,HARINI A,Mathematics,MATH101,1,91,S
307,HARINI A,Python,PY102,1,61,C
307,HARINI A,Machine Learning,ML103,1,61,C
307,HARINI A,English,GP104,1,77,A
307,HARINI A,Database,CS105,1,61,C
308,HARINI P,Mathematics,MATH101,1,57,C
308,HARINI P,Python,PY102,1,90,S
308,HARINI P,Machine Learning,ML103,1,94,S
308,HARINI P,English,GP104,1,34,F
308,HARINI P,English,GP104,2,41,E
308,HARINI P,Database,CS105,1,37,E
309,HEMAJOTHI S,Mathematics,MATH101,1,86,S
309,HEMAJOTHI S,Python,PY102,1,87,S
309,HEMAJOTHI S,Machine Learning,ML103,1,100,S
309,HEMAJOTHI S,English,GP104,1,76,A
309,HEMAJOTHI S,Database,CS105,1,86,S
310,JAIDHAR,Mathematics,MATH101,1,77,A
310,JAIDHAR,Python,PY102,1,65,B
310,JAIDHAR,Machine Learning,ML103,1,54,D
310,JAIDHAR,English,GP104,1,82,A
310,JAIDHAR,Database,CS105,1,49,D
311,JANANI N,Mathematics,MATH101,1,85,S
311,JANANI N,Python,PY102,1,99,S
311,JANANI N,Machine Learning,ML103,1,59,C
311,JANANI N,English,GP104,1,86,S
311,JANANI N,Database,CS105,1,60,C
312,JASEEM,Mathematics,MATH101,1,44,E
312,JASEEM,Python,PY102,1,47,D
312,JASEEM,Machine Learning,ML103,1,95,S
312,JASEEM,English,GP104,1,72,B
312,JASEEM,Database,CS105,1,47,D
313,KANIMOZHI S,Mathematics,MATH101,1,75,A
313,KANIMOZHI S,Python,PY102,1,37,E
313,KANIMOZHI S,Machine Learning,ML103,1,61,C
313,KANIMOZHI S,English,GP104,1,42,E
313,KANIMOZHI S,Database,CS105,1,80,A
314,KARTHIK M,Mathematics,MATH101,1,55,C
314,KARTHIK M,Python,PY102,1,32,F
314,KARTHIK M,Python,PY102,2,44,E
314,KARTHIK M,Machine Learning,ML103,1,72,B
314,KARTHIK M,English,GP104,1,48,D
314,KARTHIK M,Database,CS105,1,59,C
315,KARTHIKEYAN V,Mathematics,MATH101,1,100,S
315,KARTHIKEYAN V,Python,PY102,1,45,D
315,KARTHIKEYAN V,Machine Learning,ML103,1,97,S
315,KARTHIKEYAN V,English,GP104,1,41,E
315,KARTHIKEYAN V,Database,CS105,1,58,C
316,KAVITHA S,Mathematics,MATH101,1,65,B
316,KAVITHA S,Python,PY102,1,51,D
316,KAVITHA S,Machine Learning,ML103,1,81,A
316,KAVITHA S,English,GP104,1,58,C
316,KAVITHA S,Database,CS105,1,37,E
317,KAVIYAA P S,Mathematics,MATH101,1,40,E
317,KAVIYAA P S,Python,PY102,1,90,S
317,KAVIYAA P S,Machine Learning,ML103,1,47,D
317,KAVIYAA P S,English,GP104,1,50,D
317,KAVIYAA P S,Database,CS105,1,54,D
318,LOGAPRIYA B,Mathematics,MATH101,1,44,E
318,LOGAPRIYA B,Python,PY102,1,56,C
318,LOGAPRIYA B,Machine Learning,ML103,1,94,S
318,LOGAPRIYA B,English,GP104,1,74,B
318,LOGAPRIYA B,Database,CS105,1,62,C
319,LOKESHWAR R,Mathematics,MATH101,1,76,A
319,LOKESHWAR R,Python,PY102,1,89,S
319,LOKESHWAR R,Machine Learning,ML103,1,57,C
319,LOKESHWAR R,English,GP104,1,56,C
319,LOKESHWAR R,Database,CS105,1,77,A
320,LOKITHA K,Mathematics,MATH101,1,81,A
320,LOKITHA K,Python,PY102,1,55,C
320,LOKITHA K,Machine Learning,ML103,1,46,D
320,LOKITHA K,English,GP104,1,78,A
320,LOKITHA K,Database,CS105,1,78,A
321,MAHESH R,Mathematics,MATH101,1,41,E
321,MAHESH R,Python,PY102,1,55,C
321,MAHESH R,Machine Learning,ML103,1,75,A
321,MAHESH R,English,GP104,1,60,C
321,MAHESH R,Database,CS105,1,72,B
322,MANOJKUMAR P,Mathematics,MATH101,1,83,A
322,MANOJKUMAR P,Python,PY102,1,67,B
322,MANOJKUMAR P,Machine Learning,ML103,1,90,S
322,MANOJKUMAR P,English,GP104,1,91,S
322,MANOJKUMAR P,Database,CS105,1,46,D
323,MITHUN K,Mathematics,MATH101,1,87,S
323,MITHUN K,Python,PY102,1,100,S
323,MITHUN K,Machine Learning,ML103,1,72,B
323,MITHUN K,English,GP104,1,57,C
323,MITHUN K,Database,CS105,1,68,B
324,MOHAMMED NAFEEZ S,Mathematics,MATH101,1,99,S
324,MOHAMMED NAFEEZ S,Python,PY102,1,53,D
324,MOHAMMED NAFEEZ S,Machine Learning,ML103,1,97,S
324,MOHAMMED NAFEEZ S,English,GP104,1,35,E
324,MOHAMMED NAFEEZ S,Database,CS105,1,42,E
325,NARMADHA D,Mathematics,MATH101,1,81,A
325,NARMADHA D,Python,PY102,1,73,B
325,NARMADHA D,Machine Learning,ML103,1,53,D
325,NARMADHA D,English,GP104,1,49,D
325,NARMADHA D,Database,CS105,1,94,S
326,NAVANEETHAKRISHNAN J,Mathematics,MATH101,1,73,B
326,NAVANEETHAKRISHNAN J,Python,PY102,1,92,S
326,NAVANEETHAKRISHNAN J,Machine Learning,ML103,1,74,B
326,NAVANEETHAKRISHNAN J,English,GP104,1,35,E
326,NAVANEETHAKRISHNAN J,Database,CS105,1,86,S
327,NAVEEN KUMAR S,Mathematics,MATH101,1,76,A
327,NAVEEN KUMAR S,Python,PY102,1,76,A
327,NAVEEN KUMAR S,Machine Learning,ML103,1,60,C
327,NAVEEN KUMAR S,English,GP104,1,83,A
327,NAVEEN KUMAR S,Database,CS105,1,62,C
328,NITHISH M,Mathematics,MATH101,1,63,C
328,NITHISH M,Python,PY102,1,91,S
328,NITHISH M,Machine Learning,ML103,1,68,B
328,NITHISH M,English,GP104,1,98,S
328,NITHISH M,Database,CS105,1,87,S
329,NITYASRI R S,Mathematics,MATH101,1,44,E
329,NITYASRI R S,Python,PY102,1,37,E
329,NITYASRI R S,Machine Learning,ML103,1,41,E
329,NITYASRI R S,English,GP104,1,96,S
329,NITYASRI R S,Database,CS105,1,46,D
330,PRABHANJAN J,Mathematics,MATH101,1,95,S
330,PRABHANJAN J,Python,PY102,1,96,S
330,PRABHANJAN J,Machine Learning,ML103,1,61,C
330,PRABHANJAN J,English,GP104,1,57,C
330,PRABHANJAN J,Database,CS105,1,70,B
331,PRADEEPRAJ L,Mathematics,MATH101,1,63,C
331,PRADEEPRAJ L,Python,PY102,1,65,B
331,PRADEEPRAJ L,Machine Learning,ML103,1,67,B
331,PRADEEPRAJ L,English,GP104,1,63,C
331,PRADEEPRAJ L,Database,CS105,1,86,S
332,PRAVEEN KUMARAN P,Mathematics,MATH101,1,44,E
332,PRAVEEN KUMARAN P,Python,PY102,1,30,F
332,PRAVEEN KUMARAN P,Python,PY102,2,44,E
332,PRAVEEN KUMARAN P,Machine Learning,ML103,1,75,A
332,PRAVEEN KUMARAN P,English,GP104,1,43,E
332,PRAVEEN KUMARAN P,Database,CS105,1,64,C
333,PRIYADHARSHINI K,Mathematics,MATH101,1,84,A
333,PRIYADHARSHINI K,Python,PY102,1,31,F
333,PRIYADHARSHINI K,Python,PY102,2,41,E
333,PRIYADHARSHINI K,Machine Learning,ML103,1,78,A
333,PRIYADHARSHINI K,English,GP104,1,72,B
333,PRIYADHARSHINI K,Database,CS105,1,79,A
334,RAGUL T,Mathematics,MATH101,1,57,C
334,RAGUL T,Python,PY102,1,89,S
334,RAGUL T,Machine Learning,ML103,1,99,S
334,RAGUL T,English,GP104,1,68,B
334,RAGUL T,Database,CS105,1,54,D
335,RATHNA PRASAD D,Mathematics,MATH101,1,72,B
335,RATHNA PRASAD D,Python,PY102,1,46,D
335,RATHNA PRASAD D,Machine Learning,ML103,1,60,C
335,RATHNA PRASAD D,English,GP104,1,95,S
335,RATHNA PRASAD D,Database,CS105,1,66,B
336,RAYYAN,Mathematics,MATH101,1,32,F
336,RAYYAN,Mathematics,MATH101,2,42,E
336,RAYYAN,Python,PY102,1,95,S
336,RAYYAN,Machine Learning,ML103,1,94,S
336,RAYYAN,English,GP104,1,66,B
336,RAYYAN,Database,CS105,1,58,C
337,RINDHIYA A,Mathematics,MATH101,1,65,B
337,RINDHIYA A,Python,PY102,1,91,S
337,RINDHIYA A,Machine Learning,ML103,1,68,B
337,RINDHIYA A,English,GP104,1,87,S
337,RINDHIYA A,Database,CS105,1,78,A
338,ROHAN KUMAR K V,Mathematics,MATH101,1,93,S
338,ROHAN KUMAR K V,Python,PY102,1,48,D
338,ROHAN KUMAR K V,Machine Learning,ML103,1,60,C
338,ROHAN KUMAR K V,English,GP104,1,43,E
338,ROHAN KUMAR K V,Database,CS105,1,38,E
339,SANJEEV KUMAR J,Mathematics,MATH101,1,41,E
339,SANJEEV KUMAR J,Python,PY102,1,59,C
339,SANJEEV KUMAR J,Machine Learning,ML103,1,54,D
339,SANJEEV KUMAR J,English,GP104,1,76,A
339,SANJEEV KUMAR J,Database,CS105,1,50,D
340,SHIVAANI VAITHIYANATHAN GANESH,Mathematics,MATH101,1,31,F
340,SHIVAANI VAITHIYANATHAN GANESH,Mathematics,MATH101,2,39,E
340,SHIVAANI VAITHIYANATHAN GANESH,Python,PY102,1,68,B
340,SHIVAANI VAITHIYANATHAN GANESH,Machine Learning,ML103,1,83,A
340,SHIVAANI VAITHIYANATHAN GANESH,English,GP104,1,66,B
340,SHIVAANI VAITHIYANATHAN GANESH,Database,CS105,1,67,B
341,SIDDARTH S,Mathematics,MATH101,1,36,E
341,SIDDARTH S,Python,PY102,1,51,D
341,SIDDARTH S,Machine Learning,ML103,1,53,D
341,SIDDARTH S,English,GP104,1,68,B
341,SIDDARTH S,Database,CS105,1,30,F
341,SIDDARTH S,Database,CS105,2,42,E
342,SUBITSHA S,Mathematics,MATH101,1,30,F
342,SUBITSHA S,Mathematics,MATH101,2,44,E
342,SUBITSHA S,Python,PY102,1,30,F
342,SUBITSHA S,Python,PY102,2,36,E
342,SUBITSHA S,Machine Learning,ML103,1,54,D
342,SUBITSHA S,English,GP104,1,89,S
342,SUBITSHA S,Database,CS105,1,31,F
342,SUBITSHA S,Database,CS105,2,42,E
343,THANUSH,Mathematics,MATH101,1,57,C
343,THANUSH,Python,PY102,1,71,B
343,THANUSH,Machine Learning,ML103,1,60,C
343,THANUSH,English,GP104,1,66,B
343,THANUSH,Database,CS105,1,61,C
344,THARANIYA,Mathematics,MATH101,1,83,A
344,THARANIYA,Python,PY102,1,44,E
344,THARANIYA,Machine Learning,ML103,1,38,E
344,THARANIYA,English,GP104,1,35,E
344,THARANIYA,Database,CS105,1,72,B
345,VIDHESH D,Mathematics,MATH101,1,36,E
345,VIDHESH D,Python,PY102,1,84,A
345,VIDHESH D,Machine Learning,ML103,1,39,E
345,VIDHESH D,English,GP104,1,36,E
345,VIDHESH D,Database,CS105,1,58,C
346,VISHAL S,Mathematics,MATH101,1,57,C
346,VISHAL S,Python,PY102,1,50,D
346,VISHAL S,Machine Learning,ML103,1,30,F
346,VISHAL S,Machine Learning,ML103,2,44,E
346,VISHAL S,English,GP104,1,71,B
346,VISHAL S,Database,CS105,1,54,D
347,VIGNESH VIJAYARAJ S,Mathematics,MATH101,1,78,A
347,VIGNESH VIJAYARAJ S,Python,PY102,1,94,S
347,VIGNESH VIJAYARAJ S,Machine Learning,ML103,1,70,B
347,VIGNESH VIJAYARAJ S,English,GP104,1,90,S
347,VIGNESH VIJAYARAJ S,Database,CS105,1,80,A
348,VISHNU LAKSHMI,Mathematics,MATH101,1,71,B
348,VISHNU LAKSHMI,Python,PY102,1,77,A
348,VISHNU LAKSHMI,Machine Learning,ML103,1,87,S
348,VISHNU LAKSHMI,English,GP104,1,46,D
348,VISHNU LAKSHMI,Database,CS105,1,82,A
349,VISHNU PRASATH P G,Mathematics,MATH101,1,69,B
349,VISHNU PRASATH P G,Python,PY102,1,95,S
349,VISHNU PRASATH P G,Machine Learning,ML103,1,88,S
349,VISHNU PRASATH P G,English,GP104,1,41,E
349,VISHNU PRASATH P G,Database,CS105,1,94,S
350,VISHWA P,Mathematics,MATH101,1,66,B
350,VISHWA P,Python,PY102,1,35,E
350,VISHWA P,Machine Learning,ML103,1,96,S
350,VISHWA P,English,GP104,1,72,B
350,VISHWA P,Database,CS105,1,77,A
351,YADURAJ,Mathematics,MATH101,1,68,B
351,YADURAJ,Python,PY102,1,46,D
351,YADURAJ,Machine Learning,ML103,1,68,B
351,YADURAJ,English,GP104,1,84,A
351,YADURAJ,Database,CS105,1,62,C
